update_step,total_timesteps,mean_reward,median_reward,mean_space_ratio,mean_items_packed,entropy_loss,value_loss,action_loss,infeasibility_loss
35,16800,-0.13059259156289044,-0.15155555188539438,0.34945185185185185,31.4,4.077328205108643,0.014620406553149223,-0.13816767930984497,0.00269317370839417
40,19200,-0.1439407413447043,-0.1446666687115794,0.3925037037037037,32.2,4.180906295776367,0.023237194865942,-0.6829782724380493,0.00268557365052402
45,21600,-0.16448888745799195,-0.143333334592171,0.3561777777777778,29.5,4.472823143005371,0.02217790298163891,-0.3091612756252289,0.0024325535632669926
50,24000,-0.07817777716263663,-0.0951851850404637,0.39733333333333337,33.5,4.369035720825195,0.013003891333937645,0.3374267518520355,0.0025708635803312063
55,26400,-0.14568888963840437,-0.12592592724831775,0.34373333333333334,30.8,4.2423200607299805,0.01339449267834425,0.09274806082248688,0.0026815084274858236
60,28800,-0.11231111283705104,-0.12970370777475182,0.35324444444444447,29.8,4.292396068572998,0.021408379077911377,-0.26334989070892334,0.0027079004794359207
65,31200,-0.061422220536042,-0.05014814650348853,0.3463111111111111,26.1,4.353286266326904,0.029191095381975174,-0.364961177110672,0.0027451771311461926
70,33600,-0.08657777846383397,-0.10081481242377777,0.3781333333333333,30.6,4.5541510581970215,0.009110933169722557,-0.11337067186832428,0.002356906421482563
75,36000,-0.06994073970417958,-0.06148148261127062,0.34183703703703705,27.7,4.293148994445801,0.01739824377000332,-0.36780279874801636,0.002380173187702894
80,38400,-0.09059259306814056,-0.0922962968761567,0.330962962962963,29.2,4.185954570770264,0.013402190059423447,0.40147680044174194,0.0024043950252234936
85,40800,-0.1324888871778967,-0.1239259245339781,0.35208888888888884,28.5,4.382204532623291,0.018203262239694595,-0.44246432185173035,0.002502189250662923
90,43200,-0.18888888967048842,-0.1862222205963917,0.3270222222222222,29.9,4.524478435516357,0.006976363714784384,-0.23191770911216736,0.0025733094662427902
95,45600,-0.10069629540666938,-0.10229629681271035,0.35588148148148147,27.7,4.6065592765808105,0.008132604882121086,0.2551615536212921,0.0025016190484166145
100,48000,-0.13874073894985486,-0.13029629535594722,0.36237037037037034,32.9,4.461908340454102,0.0037467959336936474,-0.15967684984207153,0.002532159211114049
105,50400,-0.1281629626697395,-0.12733333572396077,0.35170370370370374,27.6,4.480759620666504,0.025439677760004997,-0.36015164852142334,0.0024807709269225597
5,2400,-0.1601481487392448,-0.17096296086674556,0.3632296296296296,30.2,4.536275863647461,0.03436729684472084,-0.3599168658256531,0.002559301909059286
10,4800,-0.11367407418147195,-0.11059259774629027,0.39161481481481486,28.2,4.610652923583984,0.019078882411122322,-0.018229611217975616,0.0024412397760897875
15,7200,-0.11459259044204373,-0.13792591898527462,0.39949629629629635,31.3,3.8981213569641113,0.011425207369029522,0.23345667123794556,0.002750133164227009
20,9600,-0.09490370323765092,-0.103111108604935,0.39425185185185185,34.1,4.126821517944336,0.018984289839863777,-0.1869264394044876,0.002524396637454629
25,12000,-0.1023111103946576,-0.11162962808157317,0.36133333333333334,32.0,3.928471088409424,0.011540845967829227,-0.09287523478269577,0.0025686181616038084
30,14400,-0.08831110959872604,-0.0755555559444474,0.38426666666666665,29.3,3.916628837585449,0.01076632458716631,0.02848970890045166,0.0027468649204820395
35,16800,-0.13059259156289044,-0.15155555188539438,0.34945185185185185,31.4,4.077328205108643,0.014620406553149223,-0.13816767930984497,0.00269317370839417
40,19200,-0.1439407413447043,-0.1446666687115794,0.3925037037037037,32.2,4.180906295776367,0.023237194865942,-0.6829782724380493,0.00268557365052402
45,21600,-0.16448888745799195,-0.143333334592171,0.3561777777777778,29.5,4.472823143005371,0.02217790298163891,-0.3091612756252289,0.0024325535632669926
50,24000,-0.07817777716263663,-0.0951851850404637,0.39733333333333337,33.5,4.369035720825195,0.013003891333937645,0.3374267518520355,0.0025708635803312063
55,26400,-0.14568888963840437,-0.12592592724831775,0.34373333333333334,30.8,4.2423200607299805,0.01339449267834425,0.09274806082248688,0.0026815084274858236
60,28800,-0.11231111283705104,-0.12970370777475182,0.35324444444444447,29.8,4.292396068572998,0.021408379077911377,-0.26334989070892334,0.0027079004794359207
65,31200,-0.061422220536042,-0.05014814650348853,0.3463111111111111,26.1,4.353286266326904,0.029191095381975174,-0.364961177110672,0.0027451771311461926
70,33600,-0.08657777846383397,-0.10081481242377777,0.3781333333333333,30.6,4.5541510581970215,0.009110933169722557,-0.11337067186832428,0.002356906421482563
75,36000,-0.06994073970417958,-0.06148148261127062,0.34183703703703705,27.7,4.293148994445801,0.01739824377000332,-0.36780279874801636,0.002380173187702894
80,38400,-0.09059259306814056,-0.0922962968761567,0.330962962962963,29.2,4.185954570770264,0.013402190059423447,0.40147680044174194,0.0024043950252234936
85,40800,-0.1324888871778967,-0.1239259245339781,0.35208888888888884,28.5,4.382204532623291,0.018203262239694595,-0.44246432185173035,0.002502189250662923
90,43200,-0.18888888967048842,-0.1862222205963917,0.3270222222222222,29.9,4.524478435516357,0.006976363714784384,-0.23191770911216736,0.0025733094662427902
95,45600,-0.10069629540666938,-0.10229629681271035,0.35588148148148147,27.7,4.6065592765808105,0.008132604882121086,0.2551615536212921,0.0025016190484166145
100,48000,-0.13874073894985486,-0.13029629535594722,0.36237037037037034,32.9,4.461908340454102,0.0037467959336936474,-0.15967684984207153,0.002532159211114049
105,50400,-0.1281629626697395,-0.12733333572396077,0.35170370370370374,27.6,4.480759620666504,0.025439677760004997,-0.36015164852142334,0.0024807709269225597
110,52800,-0.1660592585496488,-0.11155555756704416,0.3884740740740741,31.8,4.4371724128723145,0.008586587384343147,-0.35251790285110474,0.0025514094159007072
115,55200,-0.18383703692961717,-0.1727407414073241,0.3438518518518518,28.3,4.365474700927734,0.03636156767606735,0.4771473705768585,0.002839031396433711
120,57600,-0.10197037092002574,-0.13977777781838086,0.3888296296296296,31.0,4.564408779144287,0.02690068446099758,-0.4055732786655426,0.0025286716409027576
125,60000,-0.08989629489369691,-0.0751111090357881,0.3447703703703704,27.1,4.653586387634277,0.057742003351449966,-0.3079381585121155,0.002451348816975951
130,62400,-0.14552592366526368,-0.1428148113482166,0.36234074074074074,30.6,4.6505126953125,0.03487255796790123,0.5182206630706787,0.0023323907516896725
135,64800,-0.13274073976208456,-0.08555555436760187,0.3711703703703704,30.6,4.659135341644287,0.010593724437057972,-0.5535563230514526,0.0023112359922379255
140,67200,-0.14308148103009444,-0.1349629619217012,0.33380740740740744,30.0,4.533627510070801,0.007015920709818602,-0.3128404915332794,0.002454305300489068
145,69600,-0.12740740459266817,-0.0870370319171343,0.342725925925926,29.4,4.692689895629883,0.013123921118676662,0.5003095269203186,0.002237037755548954
150,72000,-0.14142222209338798,-0.14874073813552968,0.3612444444444444,31.9,4.648002624511719,0.0036708498373627663,-0.19955453276634216,0.0022275911178439856
155,74400,-0.1469925911122118,-0.16992592613678426,0.37905185185185186,33.6,4.667255401611328,0.031239161267876625,-0.5654735565185547,0.002256046747788787
160,76800,-0.08336296249472071,-0.08037036941095721,0.3313481481481481,26.3,4.710521697998047,0.007134868763387203,-0.4106161892414093,0.002274016849696636
165,79200,-0.1474518497561803,-0.14785185166692827,0.3593481481481481,30.5,4.695247173309326,0.02514110878109932,0.5833879113197327,0.002240152098238468
170,81600,-0.11164444454188924,-0.12162962667935062,0.32986666666666664,25.0,4.698016166687012,0.01942683570086956,-0.5280057191848755,0.0023293474223464727
175,84000,-0.1271111108304467,-0.13407407366321422,0.37439999999999996,33.3,4.5149359703063965,0.10433273762464523,-0.6590497493743896,0.0024054169189184904
180,86400,-0.06079999953217339,-0.056074072170304134,0.37306666666666666,29.8,4.78804874420166,0.010998299345374107,0.5903578400611877,0.002173815853893757
185,88800,-0.1346222229069099,-0.13133333195582964,0.3450666666666667,29.2,4.5772504806518555,0.048811908811330795,0.4806728959083557,0.0024757797364145517
190,91200,-0.15607407503412105,-0.16911111246736255,0.34974814814814814,30.6,4.625430107116699,0.06463323533535004,-0.7481667399406433,0.002405684906989336
195,93600,-0.08368888742406852,-0.07903703366173431,0.3567111111111111,28.5,4.824045181274414,0.005956938955932856,-0.2773590683937073,0.0022926717065274715
200,96000,-0.08582222304103197,-0.07170370345556876,0.3649777777777778,29.1,4.77577018737793,0.0033037022221833467,0.1449003517627716,0.0022812969982624054
205,98400,-0.15882962894247613,-0.1946666675430606,0.3420148148148148,28.1,4.513273239135742,0.00519978255033493,-0.4565070867538452,0.0025049757678061724
210,100800,-0.12548147968482226,-0.1272592593159061,0.3632296296296296,28.3,4.799858093261719,0.009752198122441769,-0.4025099575519562,0.002236687345430255
215,103200,-0.10802962924353779,-0.08785185385931982,0.3301925925925926,27.9,4.7386579513549805,0.01107837539166212,-0.5771256685256958,0.0023473461624234915
220,105600,-0.12522962821822148,-0.12866666550689843,0.3332148148148148,30.2,4.83643913269043,0.00518183084204793,-0.3319336175918579,0.0021748885046690702
225,108000,-0.13585185075207845,-0.12214814868639223,0.3595259259259259,29.9,4.600170612335205,0.0035017509944736958,-0.4289974868297577,0.002367115579545498
230,110400,-0.17718518398614833,-0.16177777454140596,0.366637037037037,30.4,4.539561748504639,0.0028994481544941664,-0.15629030764102936,0.002514153951779008
235,112800,-0.09477037031465443,-0.0809629633295117,0.35762962962962963,28.9,4.66771936416626,0.004217088222503662,-0.14370504021644592,0.002392918337136507
240,115200,-0.14002962879167172,-0.10185185231966898,0.33854814814814815,27.8,4.805128574371338,0.00444629043340683,-0.06312942504882812,0.002237611450254917
245,117600,-0.14537777755322168,-0.10429629468126222,0.35173333333333334,27.3,4.559992790222168,0.004306191112846136,-0.215251162648201,0.002494298852980137
250,120000,-0.15315555594570468,-0.19125925905245822,0.3257777777777778,25.8,4.80928897857666,0.004245356190949678,-0.15734028816223145,0.0022222010884433985
255,122400,-0.1434962941450067,-0.12051851487194654,0.3318814814814815,27.0,4.784610748291016,0.003978905268013477,-0.27592745423316956,0.0022588330321013927
260,124800,-0.09565925889619394,-0.0562962962576421,0.35247407407407405,30.7,4.351027011871338,0.0038158888928592205,-0.12792085111141205,0.002577761420980096
265,127200,-0.06780740643589525,-0.058370370519696735,0.3894814814814815,31.6,4.728743076324463,0.0055106524378061295,-0.21274350583553314,0.002287384355440736
270,129600,-0.1494074067508336,-0.11837037091027014,0.3701925925925926,30.7,4.668630123138428,0.002488551428541541,-0.2697058320045471,0.0022576565388590097
275,132000,-0.1517333325900836,-0.13407407303748187,0.3191111111111111,26.5,4.565142631530762,0.00513793807476759,-0.30463725328445435,0.0024787667207419872
280,134400,-0.1101629635959398,-0.09755555624724366,0.36948148148148147,29.1,4.518699645996094,0.006642134394496679,-0.39346933364868164,0.0025373115204274654
285,136800,-0.10308148162002909,-0.12703703872830374,0.38394074074074075,30.0,4.612944602966309,0.005788281559944153,-0.28852829337120056,0.002488601952791214
290,139200,-0.11294814808352385,-0.11222221954085398,0.3596740740740741,31.2,4.697670936584473,0.00561473798006773,-0.4066828191280365,0.002524677896872163
295,141600,-0.17779259131930303,-0.1904444420215441,0.3650962962962963,28.8,4.68620491027832,0.004159857518970966,-0.38170912861824036,0.0024769857991486788
300,144000,-0.15463703649293165,-0.11459259233379271,0.3817185185185185,30.7,4.764332294464111,0.0028817823622375727,-0.2908211052417755,0.002383319428190589
305,146400,-0.1615851831738837,-0.11844444190501235,0.35534814814814814,30.2,4.6172380447387695,0.004031829070299864,-0.23229601979255676,0.0025115611497312784
310,148800,-0.10337777651584475,-0.11103703554545064,0.33555555555555555,28.9,4.877345085144043,0.003858917858451605,-0.26916682720184326,0.0022542832884937525
315,151200,-0.09254814787418582,-0.060370368883013725,0.3514074074074074,29.1,4.793028831481934,0.004209516104310751,-0.1900814026594162,0.0023644811008125544
320,153600,-0.13029629463999298,-0.16340740503801499,0.3619259259259259,32.2,4.715577125549316,0.003965345211327076,-0.4078478217124939,0.0024021733552217484
325,156000,-0.08448888885322958,-0.08207407267764211,0.3441777777777778,28.8,4.7234954833984375,0.006260859780013561,-0.3197799623012543,0.0023744567297399044
330,158400,-0.14985184976831079,-0.13748148032755125,0.34112592592592594,29.6,4.790584564208984,0.004754046909511089,-0.2807964086532593,0.002252734499052167
335,160800,-0.18078518338588764,-0.14051851335534593,0.3621925925925926,28.9,4.666121482849121,0.002917669015005231,-0.4606711268424988,0.0024070818908512592
340,163200,-0.08837036822951631,-0.07985185072175227,0.38011851851851847,30.5,4.707563877105713,0.003770071780309081,-0.22993192076683044,0.002383763436228037
345,165600,-0.11820740727707743,-0.10348148073535413,0.3433481481481481,29.4,4.664306163787842,0.004971792455762625,-0.46894505620002747,0.002368077402934432
350,168000,-0.14582222288881894,-0.11562963045435026,0.36319999999999997,30.5,4.5424604415893555,0.00479838578030467,-0.13776014745235443,0.0025259610265493393
355,170400,-0.1406814799644053,-0.13674073583388235,0.3539851851851852,30.7,4.598712921142578,0.0036937796976417303,-0.38407325744628906,0.002467368496581912
360,172800,-0.1408592595878872,-0.15622222303500166,0.34731851851851847,30.0,4.698465824127197,0.0033889608457684517,-0.2809661626815796,0.0024064560420811176
365,175200,-0.1281481469675782,-0.11866666174319107,0.35798518518518513,29.8,4.795937538146973,0.003938732668757439,-0.27648526430130005,0.002247544936835766
370,177600,-0.07613333247281844,-0.09703703712148126,0.35866666666666663,32.6,4.664928913116455,0.0033778331708163023,-0.164632648229599,0.002359418896958232
375,180000,-0.14122962977853604,-0.1461481480509974,0.35045925925925925,32.7,4.5409016609191895,0.0022495549637824297,-0.07479305565357208,0.0023572107311338186
380,182400,-0.1310518508849782,-0.1129629597562598,0.3613037037037037,28.6,4.543948650360107,0.003702618181705475,-0.15595151484012604,0.002376928459852934
385,184800,-0.11248888826667099,-0.06444444331282284,0.3446222222222222,29.2,4.556729316711426,0.004210821818560362,-0.15887437760829926,0.002318896586075425
390,187200,-0.13752592412056402,-0.15985184712917544,0.35647407407407405,29.1,4.497223854064941,0.003058060072362423,-0.15533465147018433,0.0024317384231835604
395,189600,-0.13642962758458452,-0.15607407363859238,0.3468148148148148,27.1,4.545671463012695,0.00356669700704515,-0.21250270307064056,0.002398492069914937
400,192000,-0.05154074099846184,-0.00022222257393877606,0.360237037037037,28.7,4.736362457275391,0.005469595082104206,-0.32634371519088745,0.002277674386277795
405,194400,-0.17194074084691238,-0.1772592596244067,0.34734814814814813,30.8,4.661139965057373,0.0040754093788564205,-0.3889956772327423,0.0024098395369946957
410,196800,-0.11211851754196686,-0.11162962917296682,0.3695703703703703,29.9,4.5880279541015625,0.004665600601583719,-0.3115956485271454,0.0025024423375725746
415,199200,-0.11284444351185811,-0.09674073844507802,0.3516444444444444,29.1,4.542954444885254,0.004555107560008764,-0.3985219895839691,0.0025143595412373543
420,201600,-0.10650370345101692,-0.14607407443691045,0.33522962962962966,28.2,4.796955585479736,0.003123857546597719,-0.314151406288147,0.0022433712147176266
425,204000,-0.11570370363770052,-0.11748148208425846,0.328562962962963,28.0,4.680627822875977,0.0024418954271823168,-0.2018180787563324,0.0023509615566581488
430,206400,-0.14877036786347161,-0.14992592213093303,0.3947851851851852,33.0,4.3769941329956055,0.0024479434359818697,-0.24457669258117676,0.0026092235930263996
435,208800,-0.11465185040142387,-0.1577777753409464,0.389037037037037,30.1,4.444152355194092,0.002219924470409751,-0.049080055207014084,0.002472078427672386
440,211200,-0.11282962921250146,-0.12259259213169571,0.35499259259259264,30.7,4.5527753829956055,0.002162297023460269,-0.15778735280036926,0.00223340792581439
445,213600,-0.09814814706332982,-0.08325925804092549,0.36376296296296295,31.0,4.490460395812988,0.002471606247127056,-0.08987119793891907,0.00225076568312943
450,216000,-0.053111110132886094,-0.03511110972613096,0.3540444444444445,29.5,4.417365550994873,0.0046018878929317,-0.13298486173152924,0.0024533921387046576
455,218400,-0.11565925910981605,-0.12000000246916898,0.3596740740740741,32.9,4.2405853271484375,0.003791512455791235,-0.30817651748657227,0.002585573587566614
460,220800,-0.09719999871595064,-0.10703703683975618,0.33244444444444443,26.8,3.9198880195617676,0.0034671712201088667,-0.26814407110214233,0.0026910246815532446
465,223200,-0.06668148015305633,-0.07044444252824178,0.2956740740740741,24.0,3.5056915283203125,0.0031219737138599157,-0.12533949315547943,0.002595331287011504
470,225600,-0.0541185186477378,-0.009037038529640995,0.3108148148148148,26.6,3.19748592376709,0.0034049940295517445,-0.29970985651016235,0.0026968864258378744
475,228000,-0.048266666058043486,-0.06451851816382259,0.3313777777777777,27.8,3.380864143371582,0.0022412813268601894,-0.12246108055114746,0.0025578131899237633
480,230400,-0.08047407240228495,-0.08659258890838828,0.3284148148148148,29.6,3.5527021884918213,0.0031713040079921484,-0.13514746725559235,0.0026815871242433786
485,232800,-0.09709629548015072,-0.08103703771485016,0.3275259259259259,28.0,3.785609722137451,0.0035404711961746216,-0.10931075364351273,0.0026640056166797876
490,235200,-0.0854814808582887,-0.07814814624725841,0.34927407407407407,29.7,4.263267517089844,0.0037042370531708,-0.2885165512561798,0.002550936071202159
495,237600,-0.12734814780851594,-0.15511111280648038,0.37291851851851854,30.7,4.384146690368652,0.008107535541057587,-0.39985448122024536,0.002663984429091215
500,240000,-0.13331851978873602,-0.1449629671042203,0.3235259259259259,29.2,4.669512748718262,0.004369272384792566,-0.29751521348953247,0.002358128782361746
505,242400,-0.0881777770962799,-0.086148146801861,0.335111111111111,28.3,4.665329933166504,0.0036033953074365854,-0.15970923006534576,0.0023192684166133404
510,244800,-0.15918518676480745,-0.14059259490750264,0.3468148148148148,31.5,4.377192974090576,0.0062453667633235455,-0.24101482331752777,0.0024230685085058212
515,247200,-0.04722962902305881,-0.02970370625553187,0.3874370370370371,34.4,4.255018711090088,0.0062071713618934155,-0.2593964636325836,0.0025308311451226473
520,249600,-0.0660296287984238,-0.06014814606169239,0.3833481481481481,29.5,4.171253204345703,0.00414179777726531,-0.08623755723237991,0.0026619932614266872
525,252000,-0.06453333270183066,-0.055037036319845356,0.36346666666666666,31.0,4.169756889343262,0.003932526335120201,0.06744475662708282,0.0026978144887834787
530,254400,-0.08908147983602248,-0.07414814620278776,0.3442962962962963,30.1,4.300636291503906,0.0034815596882253885,-0.1650269478559494,0.0025546064134687185
535,256800,-0.09573333326552529,-0.07222222226846498,0.34551111111111116,29.9,4.141258239746094,0.005247154738754034,-0.42727479338645935,0.002650334732607007
540,259200,-0.12111110919795465,-0.14414814647170715,0.3602666666666667,32.5,4.263271331787109,0.005808117799460888,-0.3616311252117157,0.0027638927567750216
545,261600,-0.062074073881376535,-0.05844444583635777,0.3421037037037037,29.2,3.958056926727295,0.004869343712925911,-0.35188376903533936,0.0026503335684537888
550,264000,-0.05437036975781666,-0.0660000006100745,0.3640296296296296,30.6,3.767207145690918,0.004115163814276457,0.17178864777088165,0.0026439926587045193
555,266400,-0.04300740638136631,-0.039407408083206974,0.3611259259259259,31.3,3.682537317276001,0.004220588132739067,0.3435760736465454,0.002756663365289569
560,268800,-0.06508148084685672,-0.09540740633383393,0.33194074074074076,28.0,3.5265135765075684,0.002847087336704135,0.04076133668422699,0.0027553748805075884
565,271200,-0.057777776377042754,-0.03288888282258995,0.34488888888888886,30.0,3.577866554260254,0.0020982420537620783,0.007743739988654852,0.0027631516568362713
570,273600,-0.07317036898748483,-0.029259256945806555,0.34580740740740745,29.2,4.272006988525391,0.003943286370486021,-0.12073958665132523,0.0026927217841148376
575,276000,-0.0751111108562327,-0.0437037011506618,0.36364444444444444,29.7,4.371880531311035,0.0036529686767607927,-0.36463961005210876,0.0026920505333691835
580,278400,-0.06771851738740224,-0.08007407338300254,0.3391703703703704,27.5,4.531609535217285,0.0030678787734359503,-0.4158952832221985,0.0025766058824956417
585,280800,0.009496296868019272,0.0033333323808619753,0.3780740740740741,30.0,4.5419535636901855,0.003816803451627493,-0.15732774138450623,0.00255753006786108
590,283200,-0.06394074017734966,-0.052592593972804025,0.33312592592592594,28.2,4.339683532714844,0.004166414495557547,-0.21157000958919525,0.002728377701714635
595,285600,-0.06918518478632904,-0.055555554034071974,0.38023703703703704,33.2,4.310243129730225,0.0039731417782604694,-0.38689956068992615,0.0027408308815211058
600,288000,-0.07561481451266445,-0.0915555518004112,0.34100740740740737,29.0,4.51956844329834,0.004328822251409292,-0.26203373074531555,0.0024689307902008295
605,290400,-0.08848888835054822,-0.09155555837787688,0.3336,29.7,4.483651161193848,0.004139463417232037,-0.20665243268013,0.002514895750209689
610,292800,-0.0518370355857769,-0.05696296421228908,0.36536296296296294,28.7,4.426654815673828,0.0034510630648583174,-0.1763647347688675,0.002479070797562599
615,295200,-0.08690370339754735,-0.0941481503250543,0.3854518518518519,31.0,4.659919261932373,0.003565744962543249,-0.2547946870326996,0.002200153423473239
620,297600,-0.051407407446822616,-0.03725925975595601,0.37303703703703694,29.2,4.478905200958252,0.0023659130092710257,-0.14891532063484192,0.0024032997898757458
625,300000,-0.09801481045869878,-0.07414814450021368,0.35629629629629633,28.6,4.483401775360107,0.0033129374496638775,-0.21439258754253387,0.00243042828515172
630,302400,-0.1552888893042109,-0.1505925966775976,0.35946666666666666,31.6,4.333532810211182,0.003254840848967433,-0.28707581758499146,0.002513619838282466
635,304800,-0.0662074070176459,-0.048888887744396925,0.34112592592592594,27.7,4.574038982391357,0.0030466830357909203,-0.3726889193058014,0.002299029380083084
640,307200,-0.08789629608945689,-0.09444444334076252,0.3379259259259259,28.4,4.3128132820129395,0.0036514727398753166,-0.2704334259033203,0.0026050193700939417
645,309600,-0.12062222098757047,-0.10933333307912108,0.3586666666666667,30.0,4.490095138549805,0.0032206138130277395,-0.36845675110816956,0.002453922526910901
650,312000,-0.047199998906580734,-0.05807407226529904,0.356,26.8,4.5332770347595215,0.0028063536155968904,-0.2416333556175232,0.002414537128061056
655,314400,-0.07536296215839684,-0.06948147897492163,0.34903703703703703,28.6,4.559708595275879,0.0026804571971297264,-0.47557368874549866,0.0023359525948762894
660,316800,-0.0734222214698093,-0.10237036595935933,0.35715555555555556,26.5,4.411218166351318,0.0038198824040591717,-0.24895164370536804,0.002492522122338414
665,319200,-0.038192591647384685,-0.018222223239718005,0.35380740740740746,26.7,4.608086585998535,0.003071863204240799,-0.27572765946388245,0.0022864555940032005
670,321600,-0.06982222282822477,-0.08474074196419679,0.3574222222222222,29.5,4.329378604888916,0.004178108647465706,-0.18197001516819,0.0025792536325752735
675,324000,-0.11837036912620533,-0.09370370098622516,0.3072296296296296,26.3,4.703848361968994,0.004241027403622866,-0.2345261573791504,0.002307283692061901
680,326400,-0.055525923453387804,-0.0031851838575676084,0.36331851851851854,30.9,4.393738746643066,0.004377356264740229,-0.41739746928215027,0.0026445502880960703
685,328800,-0.10371851898380555,-0.10140740596398246,0.3503703703703704,29.5,4.643988132476807,0.004392324946820736,-0.3097609877586365,0.002333984477445483
690,331200,-0.06401481514767511,-0.04348148370627314,0.3919407407407407,32.4,4.540112495422363,0.0036645277868956327,-0.27335885167121887,0.0024787422735244036
695,333600,-0.13140740707458462,-0.150592594553018,0.3433481481481481,27.4,4.537149429321289,0.0038695388939231634,-0.3463905453681946,0.0024876976385712624
700,336000,-0.09903703663730994,-0.1009629666514229,0.33371851851851847,28.7,4.632687568664551,0.0035199502017349005,-0.19494061172008514,0.0023370347917079926
705,338400,-0.08755555502721109,-0.06822222462506033,0.3597333333333333,29.2,4.496368408203125,0.0035004594828933477,-0.2680223882198334,0.0025010870303958654
710,340800,-0.12927407413517358,-0.11999999884574208,0.3438814814814815,30.7,4.365091800689697,0.0034176157787442207,-0.2732143700122833,0.002624889137223363
715,343200,-0.06296296235086629,-0.06437036949500907,0.3845925925925926,32.5,4.596118927001953,0.0031819825526326895,-0.23324434459209442,0.0023731067776679993
720,345600,-0.10001481376675656,-0.11807407534797676,0.3544296296296296,30.4,4.416177272796631,0.004176431801170111,-0.23592178523540497,0.002576632658019662
725,348000,-0.09186666487948969,-0.06392592469637748,0.35786666666666667,26.7,4.584995269775391,0.0027161501348018646,-0.47473493218421936,0.0024159231688827276
730,350400,-0.13139259102463258,-0.1014814788068179,0.3243851851851852,28.4,4.537912845611572,0.004178827162832022,-0.21230961382389069,0.0024921405129134655
735,352800,-0.10948148096358637,-0.1114814798347652,0.383762962962963,32.3,4.580641746520996,0.003473286284133792,-0.4025748074054718,0.0024319353979080915
740,355200,-0.08368888879049337,-0.12896296079270542,0.3792888888888889,31.8,4.370550632476807,0.0036798908840864897,-0.2849666476249695,0.002537568798288703
745,357600,-0.13177777592500206,-0.17881481484801043,0.3316444444444444,25.7,4.593944072723389,0.004576420411467552,-0.2664784789085388,0.0024065023753792048
750,360000,-0.12161481365765212,-0.09259259022655897,0.33727407407407406,28.2,4.493382453918457,0.0037749679759144783,-0.15311090648174286,0.002454871078953147
755,362400,-0.024562961398623885,-0.039407405551173724,0.36814814814814817,28.9,4.516123294830322,0.005937902722507715,-0.16625523567199707,0.002369718160480261
760,364800,-0.07435555592965101,-0.08755555778043345,0.3499555555555555,29.2,4.632666110992432,0.004548364784568548,-0.21424725651741028,0.002333571668714285
765,367200,-0.09768888844846516,-0.0963703697634628,0.3580444444444445,27.6,4.5162482261657715,0.002932812785729766,-0.188411146402359,0.002440245356410742
770,369600,-0.10771851687022718,-0.11533333096303977,0.36272592592592595,32.9,4.526702880859375,0.003884210716933012,-0.2704373598098755,0.0024665866512805223
775,372000,-0.11881481523450929,-0.10133333218982443,0.35709629629629636,31.3,4.522861480712891,0.0030107463244348764,-0.3683750331401825,0.0024188742972910404
780,374400,-0.07318518514366587,-0.11459259150433354,0.35365925925925923,30.7,4.564155578613281,0.0026083015836775303,-0.34713348746299744,0.002375092590227723
785,376800,-0.07825185095571215,-0.10259259298618417,0.3454814814814815,27.4,4.519564628601074,0.004117471631616354,-0.18872609734535217,0.0024790866300463676
790,379200,-0.06934814723790624,-0.028296296863118187,0.36074074074074075,30.6,4.577981948852539,0.003867700695991516,-0.2548411190509796,0.002382853301241994
795,381600,-0.09902222103701205,-0.09525925551133696,0.3682666666666667,32.4,4.367302894592285,0.004229782149195671,-0.41496384143829346,0.0025729008484631777
800,384000,-0.11462222194386414,-0.10622222277743276,0.3370666666666667,28.8,4.612582206726074,0.004151602741330862,-0.31507450342178345,0.0023640624713152647
805,386400,-0.11508148081193212,-0.10777777878683992,0.3546074074074074,29.4,4.556725025177002,0.0041551548056304455,-0.28214484453201294,0.0023907478898763657
810,388800,-0.08103703643137124,-0.07600000110687688,0.3582518518518519,32.2,4.568859577178955,0.0032894567120820284,-0.2681575119495392,0.0023725919891148806
815,391200,-0.07588148027716671,-0.06140740662522148,0.3438518518518518,26.3,4.437664985656738,0.00283047161065042,-0.1772986501455307,0.0024970737285912037
820,393600,-0.10355555681308033,-0.10162962785398122,0.34328888888888887,30.9,4.565293788909912,0.004201954696327448,-0.0527859702706337,0.002455757698044181
825,396000,-0.12909629537025466,-0.16303703651647083,0.34094814814814817,27.7,4.54759407043457,0.0036760142538696527,-0.2542675733566284,0.002586700953543186
830,398400,-0.126088888765662,-0.09777777927229181,0.35173333333333334,31.6,4.590806484222412,0.004058104008436203,-0.22742682695388794,0.002490375190973282
835,400800,-0.13081481478147908,-0.1367407423676923,0.3390518518518518,30.0,4.649954319000244,0.002593957120552659,-0.20422495901584625,0.0023898337967693806
840,403200,-0.05906666641385527,-0.05777778031188063,0.34080000000000005,28.4,4.6350579261779785,0.00456461263820529,-0.28920263051986694,0.0024326129350811243
845,405600,-0.06877037045924225,-0.05444444761087652,0.34447407407407404,27.9,4.4948530197143555,0.003356445347890258,-0.1789039671421051,0.002569642849266529
850,408000,-0.10598518597253133,-0.09592592535045696,0.37623703703703704,30.0,4.419715404510498,0.005094532389193773,-0.37640026211738586,0.002607978880405426
855,410400,-0.12288888879993465,-0.08851851869258098,0.3390222222222222,30.2,4.643178939819336,0.003525835694745183,-0.413886696100235,0.002326375339180231
